iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
1890,30982144,2.3231,,,0.000295,221277,7.81,0.0000,,,,,
1900,31145984,2.3437,,,0.000295,220165,7.78,0.0000,,,,,
1910,31309824,2.2975,,,0.000295,222014,7.76,0.0000,,,,,
1920,31473664,2.3692,,,0.000295,230189,7.77,0.0000,,,,,
1930,31637504,2.3666,,,0.000295,219074,7.74,0.0000,,,,,
1940,31801344,2.4552,,,0.000295,230322,7.75,0.0000,,,,,
1950,31965184,2.3775,,,0.000295,219353,7.72,0.0000,,,,,
1960,32129024,2.4065,,,0.000295,229264,7.73,0.0000,,,,,
1970,32292864,2.2653,,,0.000295,219442,7.71,0.0000,,,,,
1980,32456704,2.3823,,,0.000295,229424,7.72,0.0000,,,,,
1990,32620544,2.3461,,,0.000295,219838,7.69,0.0000,,,,,
2000,32768000,2.3349,2.3427,10.41,0.000295,,7.69,,,,,,
2000,32784384,2.3962,,,0.000295,2868,6.93,0.0000,,,,,
2010,32948224,2.3494,,,0.000294,219367,6.99,0.0000,,,,,
2020,33112064,2.3229,,,0.000294,229984,7.07,0.0000,,,,,
2030,33275904,2.3783,,,0.000294,220714,7.12,0.0000,,,,,
2040,33439744,2.3770,,,0.000294,225993,7.18,0.0000,,,,,
2050,33603584,2.3017,,,0.000294,220552,7.21,0.0000,,,,,
2060,33767424,2.3716,,,0.000294,221757,7.24,0.0000,,,,,
2070,33931264,2.3892,,,0.000294,219751,7.27,0.0000,,,,,
2080,34095104,2.3153,,,0.000294,218927,7.29,0.0000,,,,,
2090,34258944,2.2835,,,0.000294,220397,7.31,0.0000,,,,,
2100,34422784,2.3607,,,0.000294,218965,7.33,0.0000,,,,,
2110,34586624,2.2854,,,0.000294,219724,7.34,0.0000,,,,,
2120,34750464,2.3172,,,0.000294,218716,7.35,0.0000,,,,,
2130,34914304,2.2916,,,0.000294,230557,7.40,0.0000,,,,,
2140,35078144,2.3425,,,0.000294,219245,7.41,0.0000,,,,,
2150,35241984,2.3076,,,0.000294,229957,7.45,0.0000,,,,,
2160,35405824,2.2996,,,0.000294,219102,7.45,0.0000,,,,,
2170,35569664,2.2391,,,0.000293,229216,7.49,0.0000,,,,,
2180,35733504,2.3180,,,0.000293,220820,7.49,0.0000,,,,,
2190,35897344,2.2288,,,0.000293,222388,7.50,0.0000,,,,,
2200,36061184,2.3923,,,0.000293,219689,7.50,0.0000,,,,,
2210,36225024,2.1962,,,0.000293,219010,7.50,0.0000,,,,,
2220,36388864,2.2253,,,0.000293,333258,7.88,0.0000,,,,,
2230,36552704,2.2402,,,0.000293,741438,9.62,0.0000,,,,,
2240,36716544,2.2578,,,0.000293,741863,11.19,0.0000,,,,,
2250,36880384,2.3147,,,0.000293,741406,12.59,0.0000,,,,,
2260,37044224,2.3403,,,0.000293,741983,13.86,0.0000,,,,,
2270,37208064,2.2897,,,0.000293,741935,15.00,0.0000,,,,,
2280,37371904,2.3085,,,0.000293,772989,16.14,0.0000,,,,,
2290,37535744,2.2253,,,0.000293,773807,17.16,0.0000,,,,,
2300,37699584,2.2603,,,0.000293,773328,18.08,0.0000,,,,,
2310,37863424,2.2366,,,0.000293,773137,18.91,0.0000,,,,,
2320,38027264,2.3388,,,0.000292,773694,19.65,0.0000,,,,,
2330,38191104,2.2683,,,0.000292,773450,20.32,0.0000,,,,,
2340,38354944,2.3083,,,0.000292,773102,20.92,0.0000,,,,,
2350,38518784,2.1470,,,0.000292,773354,21.47,0.0000,,,,,
2360,38682624,2.2443,,,0.000292,772511,21.95,0.0000,,,,,
2370,38846464,2.2497,,,0.000292,772415,22.39,0.0000,,,,,
2380,39010304,2.2887,,,0.000292,773302,22.79,0.0000,,,,,
2390,39174144,2.2579,,,0.000292,773171,23.14,0.0000,,,,,
2400,39337984,2.2937,,,0.000292,698575,23.21,0.0000,,,,,
2410,39501824,2.2760,,,0.000292,339689,22.04,0.0000,,,,,
2420,39665664,2.2266,,,0.000292,349579,21.03,0.0000,,,,,
2430,39829504,2.2602,,,0.000292,248728,19.78,0.0000,,,,,
2440,39993344,2.2256,,,0.000292,223481,18.56,0.0000,,,,,
2450,40157184,2.2780,,,0.000291,221931,17.46,0.0000,,,,,
2460,40321024,2.3056,,,0.000291,223299,16.47,0.0000,,,,,
2470,40484864,2.2049,,,0.000291,221751,15.58,0.0000,,,,,
2480,40648704,2.2471,,,0.000291,223286,14.79,0.0000,,,,,
2490,40812544,2.2210,,,0.000291,222094,14.06,0.0000,,,,,
2500,40960000,2.2234,2.2310,9.31,0.000291,,14.06,,,,,,
2500,40976384,2.2563,,,0.000291,2953,12.67,0.0000,,,,,
2510,41140224,2.3094,,,0.000291,230535,12.19,0.0000,,,,,
2520,41304064,2.2001,,,0.000291,219959,11.72,0.0000,,,,,
2530,41467904,2.2741,,,0.000291,218885,11.29,0.0000,,,,,
2540,41631744,2.1738,,,0.000291,223424,10.92,0.0000,,,,,
2550,41795584,2.2446,,,0.000291,218943,10.58,0.0000,,,,,
2560,41959424,2.2071,,,0.000291,223189,10.28,0.0000,,,,,
2570,42123264,2.1688,,,0.000291,218827,10.00,0.0000,,,,,
2580,42287104,2.1752,,,0.000290,219882,9.75,0.0000,,,,,
2590,42450944,2.2617,,,0.000290,219359,9.52,0.0000,,,,,
2600,42614784,2.2506,,,0.000290,226130,9.34,0.0000,,,,,
2610,42778624,2.3165,,,0.000290,218802,9.15,0.0000,,,,,
2620,42942464,2.1879,,,0.000290,230673,9.02,0.0000,,,,,
2630,43106304,2.1599,,,0.000290,219113,8.87,0.0000,,,,,
2640,43270144,2.1651,,,0.000290,230514,8.76,0.0000,,,,,
2650,43433984,2.1478,,,0.000290,219448,8.64,0.0000,,,,,
2660,43597824,2.1866,,,0.000290,229585,8.55,0.0000,,,,,
2670,43761664,2.1536,,,0.000290,220203,8.45,0.0000,,,,,
2680,43925504,2.1690,,,0.000290,218929,8.35,0.0000,,,,,
2690,44089344,2.1897,,,0.000290,220107,8.27,0.0000,,,,,
2700,44253184,2.2043,,,0.000290,218699,8.18,0.0000,,,,,
2710,44417024,2.1587,,,0.000289,219731,8.11,0.0000,,,,,
2720,44580864,2.2164,,,0.000289,219295,8.05,0.0000,,,,,
2730,44744704,2.2634,,,0.000289,223501,8.01,0.0000,,,,,
2740,44908544,2.1786,,,0.000289,218701,7.95,0.0000,,,,,
2750,45072384,2.1244,,,0.000289,229238,7.94,0.0000,,,,,
2760,45236224,2.1622,,,0.000289,218950,7.89,0.0000,,,,,
2770,45400064,2.2236,,,0.000289,230581,7.89,0.0000,,,,,
2780,45563904,2.2718,,,0.000289,219028,7.84,0.0000,,,,,
2790,45727744,2.2080,,,0.000289,230596,7.85,0.0000,,,,,
2800,45891584,2.1944,,,0.000289,219526,7.81,0.0000,,,,,
2810,46055424,2.2134,,,0.000289,229785,7.81,0.0000,,,,,
2820,46219264,2.2249,,,0.000289,219850,7.78,0.0000,,,,,
2830,46383104,2.2467,,,0.000288,218820,7.75,0.0000,,,,,
2840,46546944,2.0955,,,0.000288,219757,7.72,0.0000,,,,,
2850,46710784,2.1652,,,0.000288,218493,7.69,0.0000,,,,,
2860,46874624,2.2011,,,0.000288,220226,7.67,0.0000,,,,,
2870,47038464,2.1935,,,0.000288,219076,7.65,0.0000,,,,,
2880,47202304,2.1493,,,0.000288,219956,7.64,0.0000,,,,,
2890,47366144,2.2314,,,0.000288,218251,7.62,0.0000,,,,,
2900,47529984,2.2019,,,0.000288,226115,7.63,0.0000,,,,,
2910,47693824,2.2472,,,0.000288,219692,7.61,0.0000,,,,,
2920,47857664,2.1719,,,0.000288,233965,7.65,0.0000,,,,,
2930,48021504,2.1724,,,0.000288,219662,7.63,0.0000,,,,,
2940,48185344,2.1422,,,0.000287,233659,7.66,0.0000,,,,,
2950,48349184,2.1378,,,0.000287,220195,7.65,0.0000,,,,,
2960,48513024,2.1430,,,0.000287,229794,7.67,0.0000,,,,,
2970,48676864,2.1121,,,0.000287,219784,7.65,0.0000,,,,,
2980,48840704,2.0806,,,0.000287,218982,7.63,0.0000,,,,,
2990,49004544,2.0881,,,0.000287,219927,7.62,0.0000,,,,,
3000,49152000,2.1516,2.1529,8.61,0.000287,,7.62,,,,,,
3000,49168384,2.1165,,,0.000287,2875,6.86,0.0000,,,,,
3010,49332224,2.1230,,,0.000287,219842,6.93,0.0000,,,,,
3020,49496064,2.0717,,,0.000287,219142,6.98,0.0000,,,,,
3030,49659904,2.0875,,,0.000287,220090,7.03,0.0000,,,,,
3040,49823744,2.1571,,,0.000287,218569,7.07,0.0000,,,,,
3050,49987584,2.1329,,,0.000286,219650,7.12,0.0000,,,,,
3060,50151424,2.1931,,,0.000286,218562,7.15,0.0000,,,,,
3070,50315264,2.1295,,,0.000286,220226,7.18,0.0000,,,,,
3080,50479104,2.0874,,,0.000286,218884,7.21,0.0000,,,,,
3090,50642944,2.1437,,,0.000286,251208,7.35,0.0000,,,,,
3100,50806784,2.0472,,,0.000286,219702,7.36,0.0000,,,,,
3110,50970624,2.1700,,,0.000286,223157,7.38,0.0000,,,,,
