iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
10120,165822464,2.1293,,,0.000165,77979,2.10,0.0000,,,,,3.1754|2.4166|2.1834|2.1144|2.0926|2.0940
10130,165986304,2.1090,,,0.000164,77819,2.11,0.0000,,,,,3.1579|2.3927|2.1586|2.0917|2.0723|2.0749
10140,166150144,2.0698,,,0.000164,77929,2.12,0.0000,,,,,3.1052|2.3597|2.1240|2.0525|2.0324|2.0356
10150,166313984,2.0926,,,0.000164,77785,2.12,0.0000,,,,,3.1666|2.3866|2.1457|2.0756|2.0550|2.0570
10160,166477824,2.0758,,,0.000164,78019,2.12,0.0000,,,,,3.1192|2.3529|2.1241|2.0584|2.0394|2.0423
10170,166641664,2.1409,,,0.000164,78013,2.13,0.0000,,,,,3.1856|2.4355|2.1987|2.1270|2.1041|2.1044
10180,166805504,2.0515,,,0.000163,77959,2.13,0.0000,,,,,3.0764|2.3400|2.1040|2.0356|2.0156|2.0167
10190,166969344,2.1267,,,0.000163,78031,2.14,0.0000,,,,,3.1563|2.4175|2.1861|2.1139|2.0903|2.0903
10200,167133184,2.1702,,,0.000163,77977,2.14,0.0000,,,,,3.2090|2.4512|2.2223|2.1543|2.1340|2.1357
10210,167297024,2.0196,,,0.000163,78021,2.14,0.0000,,,,,3.0634|2.2986|2.0718|2.0031|1.9830|1.9854
10220,167460864,1.9977,,,0.000162,77994,2.14,0.0000,,,,,3.0593|2.2804|2.0464|1.9794|1.9608|1.9639
10230,167624704,2.2091,,,0.000162,77991,2.15,0.0000,,,,,3.2277|2.4829|2.2577|2.1922|2.1733|2.1762
10240,167788544,2.0660,,,0.000162,78018,2.15,0.0000,,,,,3.1088|2.3415|2.1127|2.0472|2.0291|2.0336
10250,167952384,2.0673,,,0.000162,78007,2.15,0.0000,,,,,3.0956|2.3499|2.1244|2.0547|2.0318|2.0312
10260,168116224,2.0732,,,0.000162,78015,2.15,0.0000,,,,,3.1072|2.3547|2.1222|2.0568|2.0369|2.0395
10270,168280064,2.0287,,,0.000161,77848,2.15,0.0000,,,,,3.0692|2.2980|2.0753|2.0099|1.9922|1.9966
10280,168443904,2.0527,,,0.000161,77983,2.15,0.0000,,,,,3.1269|2.3479|2.1040|2.0338|2.0143|2.0182
10290,168607744,2.1509,,,0.000161,78040,2.16,0.0000,,,,,3.1911|2.4366|2.2039|2.1360|2.1145|2.1158
10300,168771584,2.1152,,,0.000161,78026,2.16,0.0000,,,,,3.1653|2.3983|2.1671|2.0989|2.0784|2.0807
10310,168935424,2.1754,,,0.000161,78020,2.16,0.0000,,,,,3.1943|2.4570|2.2275|2.1606|2.1399|2.1410
10320,169099264,2.0657,,,0.000160,77890,2.16,0.0000,,,,,3.1155|2.3555|2.1212|2.0519|2.0298|2.0293
10330,169263104,2.1510,,,0.000160,77999,2.16,0.0000,,,,,3.2170|2.4468|2.2081|2.1351|2.1132|2.1150
10340,169426944,2.1388,,,0.000160,78069,2.16,0.0000,,,,,3.1828|2.4246|2.1904|2.1215|2.1015|2.1048
10350,169590784,1.9840,,,0.000160,78040,2.16,0.0000,,,,,3.0180|2.2664|2.0352|1.9674|1.9473|1.9502
10360,169754624,2.0669,,,0.000159,77983,2.16,0.0000,,,,,3.1059|2.3468|2.1163|2.0508|2.0310|2.0326
10370,169918464,2.0834,,,0.000159,77808,2.16,0.0000,,,,,3.1236|2.3651|2.1325|2.0660|2.0470|2.0497
10380,170082304,2.0699,,,0.000159,77794,2.16,0.0000,,,,,3.1040|2.3524|2.1201|2.0539|2.0340|2.0356
10390,170246144,2.1112,,,0.000159,77878,2.16,0.0000,,,,,3.1440|2.3893|2.1615|2.0952|2.0755|2.0771
10400,170409984,2.1779,,,0.000159,77836,2.16,0.0000,,,,,3.2078|2.4675|2.2336|2.1644|2.1420|2.1419
10410,170573824,2.0860,,,0.000158,77886,2.16,0.0000,,,,,3.1382|2.3806|2.1413|2.0698|2.0486|2.0505
10420,170737664,2.0677,,,0.000158,78088,2.16,0.0000,,,,,3.1033|2.3596|2.1173|2.0502|2.0308|2.0338
10430,170901504,2.0185,,,0.000158,77836,2.16,0.0000,,,,,3.0764|2.3027|2.0684|2.0012|1.9816|1.9841
10440,171065344,2.1536,,,0.000158,77770,2.16,0.0000,,,,,3.1969|2.4427|2.2052|2.1369|2.1170|2.1188
10450,171229184,2.0416,,,0.000158,77805,2.16,0.0000,,,,,3.0741|2.3172|2.0893|2.0239|2.0055|2.0086
10460,171393024,2.1178,,,0.000157,77810,2.16,0.0000,,,,,3.1845|2.4108|2.1684|2.0992|2.0798|2.0835
10470,171556864,2.0617,,,0.000157,77871,2.16,0.0000,,,,,3.1083|2.3464|2.1120|2.0432|2.0243|2.0282
10480,171720704,2.0755,,,0.000157,77962,2.16,0.0000,,,,,3.0994|2.3528|2.1269|2.0611|2.0404|2.0409
10490,171884544,2.1754,,,0.000157,78113,2.16,0.0000,,,,,3.2109|2.4619|2.2308|2.1604|2.1390|2.1402
10500,172032000,2.0904,2.0886,8.07,0.000156,,2.16,,,,,,
10500,172048384,2.1552,,,0.000156,888,1.95,0.0000,,,,,3.2390|2.4546|2.2083|2.1381|2.1175|2.1192
10510,172212224,2.1740,,,0.000156,78071,1.97,0.0000,,,,,3.2090|2.4588|2.2250|2.1576|2.1373|2.1399
10520,172376064,2.1029,,,0.000156,78118,1.99,0.0000,,,,,3.1693|2.3893|2.1529|2.0849|2.0655|2.0686
10530,172539904,2.0851,,,0.000156,78071,2.01,0.0000,,,,,3.1100|2.3705|2.1376|2.0698|2.0493|2.0505
10540,172703744,2.0636,,,0.000156,78054,2.02,0.0000,,,,,3.0941|2.3451|2.1138|2.0475|2.0278|2.0294
10550,172867584,2.1507,,,0.000155,78018,2.04,0.0000,,,,,3.2020|2.4359|2.2019|2.1359|2.1148|2.1152
10560,173031424,2.0626,,,0.000155,78071,2.05,0.0000,,,,,3.0799|2.3443|2.1110|2.0462|2.0272|2.0290
10570,173195264,2.0078,,,0.000155,78095,2.06,0.0000,,,,,3.0265|2.2841|2.0554|1.9910|1.9727|1.9744
10580,173359104,2.0840,,,0.000155,78108,2.07,0.0000,,,,,3.1320|2.3717|2.1333|2.0671|2.0475|2.0497
10590,173522944,2.1242,,,0.000155,78075,2.08,0.0000,,,,,3.1747|2.4033|2.1705|2.1056|2.0878|2.0910
10600,173686784,2.1223,,,0.000154,78043,2.09,0.0000,,,,,3.1649|2.4039|2.1675|2.1044|2.0863|2.0890
10610,173850624,2.0927,,,0.000154,78001,2.10,0.0000,,,,,3.1022|2.3666|2.1415|2.0759|2.0572|2.0599
10620,174014464,2.1225,,,0.000154,77937,2.11,0.0000,,,,,3.1639|2.4053|2.1716|2.1054|2.0859|2.0887
10630,174178304,2.0940,,,0.000154,77949,2.11,0.0000,,,,,3.1240|2.3783|2.1477|2.0781|2.0570|2.0597
10640,174342144,2.1259,,,0.000153,78010,2.12,0.0000,,,,,3.1704|2.4094|2.1748|2.1075|2.0886|2.0926
10650,174505984,2.1199,,,0.000153,78049,2.12,0.0000,,,,,3.1861|2.4110|2.1676|2.1006|2.0824|2.0860
10660,174669824,2.0501,,,0.000153,78051,2.13,0.0000,,,,,3.1001|2.3387|2.1022|2.0332|2.0130|2.0155
10670,174833664,2.0659,,,0.000153,77955,2.13,0.0000,,,,,3.0934|2.3490|2.1163|2.0499|2.0302|2.0316
10680,174997504,2.0523,,,0.000153,78111,2.13,0.0000,,,,,3.0876|2.3315|2.1006|2.0347|2.0163|2.0189
10690,175161344,2.1665,,,0.000152,78094,2.14,0.0000,,,,,3.2088|2.4627|2.2211|2.1501|2.1291|2.1313
10700,175325184,2.0393,,,0.000152,78077,2.14,0.0000,,,,,3.0704|2.3083|2.0856|2.0230|2.0043|2.0061
10710,175489024,2.0139,,,0.000152,78050,2.14,0.0000,,,,,3.0628|2.3011|2.0664|1.9983|1.9773|1.9788
10720,175652864,2.1169,,,0.000152,78045,2.15,0.0000,,,,,3.1726|2.3977|2.1652|2.0978|2.0794|2.0839
10730,175816704,2.1388,,,0.000152,78017,2.15,0.0000,,,,,3.1722|2.4135|2.1868|2.1214|2.1031|2.1056
10740,175980544,2.0722,,,0.000151,78005,2.15,0.0000,,,,,3.1425|2.3634|2.1233|2.0553|2.0352|2.0369
10750,176144384,2.1570,,,0.000151,78071,2.15,0.0000,,,,,3.2078|2.4529|2.2117|2.1422|2.1202|2.1208
10760,176308224,2.0111,,,0.000151,78060,2.15,0.0000,,,,,3.0689|2.3064|2.0668|1.9955|1.9741|1.9750
10770,176472064,1.9920,,,0.000151,78023,2.15,0.0000,,,,,3.0699|2.2906|2.0477|1.9769|1.9544|1.9553
10780,176635904,2.1103,,,0.000150,78083,2.16,0.0000,,,,,3.1713|2.4042|2.1680|2.0959|2.0730|2.0737
10790,176799744,2.0755,,,0.000150,78056,2.16,0.0000,,,,,3.1139|2.3618|2.1271|2.0593|2.0392|2.0408
10800,176963584,2.0728,,,0.000150,78023,2.16,0.0000,,,,,3.1231|2.3555|2.1260|2.0583|2.0368|2.0373
10810,177127424,2.0426,,,0.000150,78071,2.16,0.0000,,,,,3.0878|2.3329|2.1000|2.0292|2.0064|2.0061
10820,177291264,2.1088,,,0.000150,78031,2.16,0.0000,,,,,3.1538|2.3946|2.1639|2.0941|2.0725|2.0733
10830,177455104,2.1176,,,0.000149,78076,2.16,0.0000,,,,,3.1427|2.4097|2.1692|2.1014|2.0809|2.0832
10840,177618944,2.1338,,,0.000149,77972,2.16,0.0000,,,,,3.1412|2.4107|2.1824|2.1172|2.0979|2.1011
10850,177782784,2.1358,,,0.000149,78032,2.16,0.0000,,,,,3.2001|2.4393|2.1947|2.1213|2.0982|2.0986
10860,177946624,2.0622,,,0.000149,78021,2.16,0.0000,,,,,3.1152|2.3498|2.1174|2.0471|2.0258|2.0264
10870,178110464,2.0952,,,0.000149,78079,2.16,0.0000,,,,,3.1548|2.3880|2.1488|2.0795|2.0582|2.0595
10880,178274304,2.0474,,,0.000148,78081,2.16,0.0000,,,,,3.0853|2.3307|2.1008|2.0332|2.0115|2.0121
10890,178438144,2.1532,,,0.000148,77935,2.16,0.0000,,,,,3.1830|2.4348|2.2045|2.1375|2.1173|2.1190
10900,178601984,2.0907,,,0.000148,78061,2.16,0.0000,,,,,3.1503|2.3868|2.1443|2.0745|2.0535|2.0550
10910,178765824,2.0635,,,0.000148,78104,2.16,0.0000,,,,,3.0910|2.3441|2.1160|2.0496|2.0280|2.0285
10920,178929664,2.1833,,,0.000147,78032,2.16,0.0000,,,,,3.2315|2.4776|2.2399|2.1681|2.1460|2.1476
10930,179093504,2.1860,,,0.000147,78054,2.16,0.0000,,,,,3.2221|2.4659|2.2373|2.1704|2.1496|2.1517
10940,179257344,2.0720,,,0.000147,78057,2.17,0.0000,,,,,3.1454|2.3744|2.1285|2.0560|2.0341|2.0355
10950,179421184,2.0740,,,0.000147,78041,2.17,0.0000,,,,,3.1280|2.3554|2.1228|2.0568|2.0373|2.0399
10960,179585024,1.9960,,,0.000147,78027,2.17,0.0000,,,,,3.0274|2.2752|2.0438|1.9794|1.9605|1.9622
10970,179748864,2.1418,,,0.000146,78081,2.17,0.0000,,,,,3.1834|2.4241|2.1921|2.1258|2.1056|2.1074
10980,179912704,2.0587,,,0.000146,78087,2.17,0.0000,,,,,3.0755|2.3332|2.1103|2.0424|2.0229|2.0253
10990,180076544,2.0909,,,0.000146,78065,2.17,0.0000,,,,,3.1298|2.3811|2.1448|2.0770|2.0551|2.0549
11000,180224000,2.0791,2.0881,8.07,0.000146,,2.17,,,,,,
11000,180240384,2.0475,,,0.000146,888,1.95,0.0000,,,,,3.0692|2.3278|2.0999|2.0311|2.0110|2.0139
11010,180404224,1.9895,,,0.000146,78035,1.97,0.0000,,,,,3.0380|2.2829|2.0423|1.9741|1.9529|1.9539
11020,180568064,2.0204,,,0.000145,78088,1.99,0.0000,,,,,3.0513|2.2983|2.0685|2.0025|1.9844|1.9873
11030,180731904,2.0777,,,0.000145,77938,2.01,0.0000,,,,,3.1368|2.3631|2.1287|2.0597|2.0404|2.0435
11040,180895744,2.1422,,,0.000145,78011,2.03,0.0000,,,,,3.1656|2.4214|2.1946|2.1275|2.1066|2.1077
11050,181059584,2.1285,,,0.000145,78072,2.04,0.0000,,,,,3.1733|2.4227|2.1842|2.1138|2.0921|2.0924
11060,181223424,2.0862,,,0.000145,78099,2.05,0.0000,,,,,3.1147|2.3589|2.1331|2.0677|2.0500|2.0539
11070,181387264,2.1063,,,0.000144,78023,2.06,0.0000,,,,,3.1583|2.3951|2.1563|2.0884|2.0689|2.0723
11080,181551104,2.0800,,,0.000144,77991,2.07,0.0000,,,,,3.1434|2.3664|2.1295|2.0616|2.0423|2.0462
11090,181714944,2.0891,,,0.000144,77972,2.08,0.0000,,,,,3.1149|2.3693|2.1412|2.0727|2.0526|2.0554
11100,181878784,2.1150,,,0.000144,77656,2.09,0.0000,,,,,3.1442|2.3937|2.1646|2.1006|2.0803|2.0801
11110,182042624,2.1583,,,0.000143,77713,2.10,0.0000,,,,,3.2186|2.4557|2.2124|2.1428|2.1212|2.1222
11120,182206464,2.0989,,,0.000143,77766,2.10,0.0000,,,,,3.1240|2.3740|2.1461|2.0831|2.0637|2.0654
11130,182370304,2.1214,,,0.000143,77871,2.11,0.0000,,,,,3.1632|2.4097|2.1754|2.1071|2.0855|2.0855
11140,182534144,2.0891,,,0.000143,77868,2.11,0.0000,,,,,3.1363|2.3689|2.1352|2.0689|2.0517|2.0569
11150,182697984,2.0751,,,0.000143,77723,2.12,0.0000,,,,,3.1471|2.3596|2.1216|2.0567|2.0380|2.0412
11160,182861824,2.0838,,,0.000142,78015,2.12,0.0000,,,,,3.1259|2.3714|2.1369|2.0689|2.0476|2.0483
11170,183025664,2.0724,,,0.000142,78029,2.13,0.0000,,,,,3.1052|2.3552|2.1250|2.0574|2.0368|2.0375
11180,183189504,2.0595,,,0.000142,77829,2.13,0.0000,,,,,3.0999|2.3393|2.1071|2.0409|2.0225|2.0268
11190,183353344,2.0430,,,0.000142,78011,2.13,0.0000,,,,,3.0974|2.3354|2.0958|2.0276|2.0064|2.0073
11200,183517184,2.0718,,,0.000142,77973,2.14,0.0000,,,,,3.1163|2.3571|2.1221|2.0551|2.0352|2.0375
11210,183681024,2.0948,,,0.000141,77976,2.14,0.0000,,,,,3.1380|2.3737|2.1398|2.0768|2.0587|2.0617
11220,183844864,2.0017,,,0.000141,77874,2.14,0.0000,,,,,3.0177|2.2782|2.0519|1.9859|1.9666|1.9679
11230,184008704,2.0744,,,0.000141,77388,2.14,0.0000,,,,,3.1154|2.3597|2.1261|2.0589|2.0383|2.0396
11240,184172544,2.0942,,,0.000141,77968,2.15,0.0000,,,,,3.1548|2.3949|2.1536|2.0815|2.0572|2.0566
11250,184336384,2.1304,,,0.000141,77956,2.15,0.0000,,,,,3.1916|2.4290|2.1900|2.1166|2.0935|2.0929
11260,184500224,2.0622,,,0.000140,77878,2.15,0.0000,,,,,3.0894|2.3462|2.1126|2.0469|2.0267|2.0275
11270,184664064,1.9678,,,0.000140,77930,2.15,0.0000,,,,,3.0447|2.2537|2.0173|1.9500|1.9306|1.9331
11280,184827904,2.0646,,,0.000140,78015,2.15,0.0000,,,,,3.1029|2.3527|2.1163|2.0489|2.0286|2.0296
11290,184991744,2.0327,,,0.000140,77887,2.15,0.0000,,,,,3.0794|2.3109|2.0768|2.0127|1.9958|2.0005
11300,185155584,2.0937,,,0.000139,77967,2.15,0.0000,,,,,3.1388|2.3776|2.1457|2.0772|2.0566|2.0595
11310,185319424,2.0222,,,0.000139,77626,2.15,0.0000,,,,,3.0607|2.3068|2.0719|2.0045|1.9855|1.9885
11320,185483264,2.0415,,,0.000139,78094,2.16,0.0000,,,,,3.0914|2.3240|2.0893|2.0237|2.0051|2.0077
11330,185647104,2.1333,,,0.000139,77883,2.16,0.0000,,,,,3.1987|2.4283|2.1880|2.1175|2.0960|2.0974
11340,185810944,2.0545,,,0.000139,78087,2.16,0.0000,,,,,3.1013|2.3431|2.1068|2.0376|2.0172|2.0200
11350,185974784,2.0534,,,0.000138,78037,2.16,0.0000,,,,,3.0957|2.3395|2.1026|2.0347|2.0160|2.0202
11360,186138624,2.0118,,,0.000138,78068,2.16,0.0000,,,,,3.0495|2.2983|2.0664|1.9975|1.9760|1.9761
11370,186302464,2.0672,,,0.000138,78023,2.16,0.0000,,,,,3.1173|2.3515|2.1181|2.0501|2.0298|2.0333
11380,186466304,2.0659,,,0.000138,78027,2.16,0.0000,,,,,3.1142|2.3484|2.1172|2.0506|2.0296|2.0311
11390,186630144,2.1224,,,0.000138,77945,2.16,0.0000,,,,,3.1727|2.4072|2.1725|2.1048|2.0857|2.0882
11400,186793984,2.0445,,,0.000137,77605,2.16,0.0000,,,,,3.0852|2.3385|2.0993|2.0284|2.0075|2.0093
11410,186957824,2.1134,,,0.000137,78034,2.16,0.0000,,,,,3.1418|2.3892|2.1611|2.0968|2.0777|2.0800
11420,187121664,2.0226,,,0.000137,78006,2.16,0.0000,,,,,3.0497|2.3132|2.0718|2.0041|1.9856|1.9894
11430,187285504,2.0673,,,0.000137,77957,2.16,0.0000,,,,,3.0945|2.3461|2.1187|2.0518|2.0315|2.0331
11440,187449344,2.1188,,,0.000137,78025,2.16,0.0000,,,,,3.1488|2.4079|2.1709|2.1029|2.0828|2.0840
11450,187613184,2.0797,,,0.000136,78041,2.16,0.0000,,,,,3.1200|2.3665|2.1302|2.0614|2.0425|2.0461
11460,187777024,2.1734,,,0.000136,78002,2.16,0.0000,,,,,3.2227|2.4615|2.2237|2.1569|2.1368|2.1388
11470,187940864,2.0294,,,0.000136,78041,2.16,0.0000,,,,,3.0940|2.3211|2.0821|2.0135|1.9926|1.9937
11480,188104704,2.0533,,,0.000136,78005,2.16,0.0000,,,,,3.1165|2.3589|2.1110|2.0381|2.0153|2.0165
11490,188268544,1.9711,,,0.000135,77712,2.16,0.0000,,,,,3.0233|2.2586|2.0221|1.9544|1.9346|1.9362
11500,188416000,2.0742,2.0782,7.99,0.000135,,2.16,,,,,,
11500,188432384,2.1488,,,0.000135,887,1.95,0.0000,,,,,3.1772|2.4184|2.1973|2.1330|2.1135|2.1154
11510,188596224,2.0316,,,0.000135,78015,1.97,0.0000,,,,,3.1009|2.3267|2.0846|2.0149|1.9943|1.9960
11520,188760064,2.0737,,,0.000135,77468,1.99,0.0000,,,,,3.1297|2.3619|2.1264|2.0579|2.0370|2.0384
11530,188923904,2.1298,,,0.000135,77987,2.01,0.0000,,,,,3.1907|2.4210|2.1821|2.1142|2.0931|2.0942
11540,189087744,1.9663,,,0.000134,77953,2.02,0.0000,,,,,3.0257|2.2569|2.0182|1.9491|1.9287|1.9317
11550,189251584,2.0101,,,0.000134,77785,2.04,0.0000,,,,,3.0322|2.2863|2.0568|1.9920|1.9740|1.9776
11560,189415424,1.9582,,,0.000134,78022,2.05,0.0000,,,,,3.0091|2.2389|2.0089|1.9403|1.9207|1.9248
11570,189579264,2.1689,,,0.000134,77995,2.06,0.0000,,,,,3.2135|2.4599|2.2216|2.1518|2.1318|2.1342
11580,189743104,2.1883,,,0.000134,77980,2.07,0.0000,,,,,3.2056|2.4581|2.2357|2.1726|2.1537|2.1549
11590,189906944,2.0641,,,0.000133,77981,2.08,0.0000,,,,,3.0748|2.3245|2.1046|2.0448|2.0289|2.0335
11600,190070784,2.0346,,,0.000133,78034,2.09,0.0000,,,,,3.0775|2.3167|2.0864|2.0187|1.9982|2.0001
11610,190234624,2.0890,,,0.000133,77995,2.10,0.0000,,,,,3.1365|2.3825|2.1434|2.0734|2.0522|2.0534
11620,190398464,1.9885,,,0.000133,78021,2.10,0.0000,,,,,3.0293|2.2683|2.0400|1.9732|1.9524|1.9539
11630,190562304,2.0984,,,0.000133,78066,2.11,0.0000,,,,,3.1502|2.3858|2.1503|2.0817|2.0613|2.0637
11640,190726144,2.0239,,,0.000132,78007,2.12,0.0000,,,,,3.0863|2.3226|2.0810|2.0080|1.9859|1.9879
11650,190889984,2.0060,,,0.000132,77768,2.12,0.0000,,,,,3.0580|2.2902|2.0580|1.9888|1.9689|1.9717
11660,191053824,2.0888,,,0.000132,78110,2.13,0.0000,,,,,3.1463|2.3751|2.1390|2.0708|2.0514|2.0548
11670,191217664,2.1466,,,0.000132,77577,2.13,0.0000,,,,,3.1745|2.4251|2.1947|2.1300|2.1107|2.1132
11680,191381504,2.0425,,,0.000132,78048,2.13,0.0000,,,,,3.0959|2.3231|2.0887|2.0230|2.0052|2.0097
11690,191545344,2.0322,,,0.000131,77808,2.13,0.0000,,,,,3.0891|2.3244|2.0836|2.0146|1.9946|1.9976
11700,191709184,2.0956,,,0.000131,77962,2.14,0.0000,,,,,3.1359|2.3777|2.1468|2.0795|2.0593|2.0612
11710,191873024,2.1420,,,0.000131,78022,2.14,0.0000,,,,,3.2360|2.4492|2.1942|2.1231|2.1029|2.1063
11720,192036864,2.0612,,,0.000131,78003,2.14,0.0000,,,,,3.1079|2.3492|2.1143|2.0458|2.0246|2.0261
11730,192200704,2.0220,,,0.000130,78062,2.15,0.0000,,,,,3.0506|2.3107|2.0760|2.0075|1.9863|1.9865
11740,192364544,2.1038,,,0.000130,78006,2.15,0.0000,,,,,3.1593|2.3974|2.1588|2.0884|2.0670|2.0678
11750,192528384,2.0735,,,0.000130,77879,2.15,0.0000,,,,,3.1306|2.3803|2.1335|2.0600|2.0360|2.0359
11760,192692224,2.1111,,,0.000130,77907,2.15,0.0000,,,,,3.1649|2.3962|2.1613|2.0953|2.0749|2.0761
11770,192856064,2.0913,,,0.000130,77935,2.15,0.0000,,,,,3.1362|2.3851|2.1464|2.0764|2.0548|2.0555
11780,193019904,2.0832,,,0.000129,77933,2.15,0.0000,,,,,3.1412|2.3783|2.1343|2.0661|2.0458|2.0483
11790,193183744,2.0933,,,0.000129,77984,2.15,0.0000,,,,,3.1221|2.3678|2.1412|2.0768|2.0579|2.0597
11800,193347584,2.0886,,,0.000129,78026,2.16,0.0000,,,,,3.1360|2.3703|2.1365|2.0717|2.0528|2.0545
11810,193511424,2.1167,,,0.000129,77850,2.16,0.0000,,,,,3.1547|2.4082|2.1717|2.1025|2.0809|2.0807
11820,193675264,2.0364,,,0.000129,78044,2.16,0.0000,,,,,3.0714|2.3202|2.0887|2.0212|2.0005|2.0015
11830,193839104,2.0447,,,0.000128,78054,2.16,0.0000,,,,,3.1097|2.3295|2.0943|2.0277|2.0079|2.0101
11840,194002944,2.0863,,,0.000128,78025,2.16,0.0000,,,,,3.1263|2.3619|2.1340|2.0694|2.0504|2.0528
11850,194166784,1.9823,,,0.000128,78042,2.16,0.0000,,,,,3.0196|2.2668|2.0313|1.9648|1.9458|1.9487
11860,194330624,2.0865,,,0.000128,77961,2.16,0.0000,,,,,3.1366|2.3828|2.1429|2.0721|2.0500|2.0500
11870,194494464,2.0527,,,0.000128,77959,2.16,0.0000,,,,,3.0793|2.3341|2.1045|2.0372|2.0169|2.0184
11880,194658304,2.0613,,,0.000127,77967,2.16,0.0000,,,,,3.1248|2.3476|2.1137|2.0443|2.0237|2.0266
11890,194822144,1.9798,,,0.000127,78065,2.16,0.0000,,,,,3.0273|2.2722|2.0354|1.9653|1.9430|1.9438
11900,194985984,2.1095,,,0.000127,77972,2.16,0.0000,,,,,3.1452|2.3976|2.1664|2.0953|2.0732|2.0736
11910,195149824,2.0579,,,0.000127,77963,2.16,0.0000,,,,,3.1087|2.3451|2.1058|2.0378|2.0200|2.0251
11920,195313664,2.0690,,,0.000127,78025,2.16,0.0000,,,,,3.1278|2.3626|2.1216|2.0531|2.0319|2.0334
11930,195477504,2.0571,,,0.000126,78023,2.16,0.0000,,,,,3.0976|2.3419|2.1065|2.0403|2.0208|2.0229
11940,195641344,2.0512,,,0.000126,78100,2.16,0.0000,,,,,3.0788|2.3290|2.0983|2.0326|2.0146|2.0189
11950,195805184,2.0735,,,0.000126,77824,2.16,0.0000,,,,,3.0953|2.3584|2.1281|2.0601|2.0380|2.0379
11960,195969024,2.0490,,,0.000126,78031,2.16,0.0000,,,,,3.0943|2.3334|2.0981|2.0316|2.0125|2.0150
11970,196132864,2.0555,,,0.000126,78048,2.16,0.0000,,,,,3.0893|2.3360|2.1063|2.0407|2.0205|2.0205
11980,196296704,2.0789,,,0.000125,78038,2.16,0.0000,,,,,3.1120|2.3585|2.1284|2.0618|2.0424|2.0455
11990,196460544,2.1245,,,0.000125,78031,2.16,0.0000,,,,,3.1658|2.4179|2.1789|2.1094|2.0880|2.0888
12000,196608000,2.0608,2.0650,7.89,0.000125,,2.16,,,,,,
12000,196624384,2.0010,,,0.000125,888,1.95,0.0000,,,,,3.0327|2.2753|2.0462|1.9827|1.9651|1.9684
12010,196788224,2.1209,,,0.000125,78098,1.97,0.0000,,,,,3.1789|2.4112|2.1731|2.1039|2.0834|2.0862
12020,196952064,2.0864,,,0.000125,78042,1.99,0.0000,,,,,3.1306|2.3721|2.1378|2.0699|2.0499|2.0519
12030,197115904,2.1155,,,0.000124,77991,2.01,0.0000,,,,,3.1496|2.4012|2.1704|2.1013|2.0793|2.0802
12040,197279744,2.0216,,,0.000124,78054,2.03,0.0000,,,,,3.0543|2.3001|2.0724|2.0054|1.9854|1.9877
12050,197443584,2.0258,,,0.000124,78020,2.04,0.0000,,,,,3.0839|2.3092|2.0779|2.0098|1.9890|1.9910
12060,197607424,1.9803,,,0.000124,78056,2.05,0.0000,,,,,3.0083|2.2552|2.0297|1.9641|1.9446|1.9466
12070,197771264,2.0611,,,0.000123,78037,2.06,0.0000,,,,,3.0939|2.3381|2.1107|2.0443|2.0251|2.0275
12080,197935104,1.9775,,,0.000123,77950,2.07,0.0000,,,,,3.0075|2.2551|2.0251|1.9604|1.9417|1.9442
12090,198098944,1.9451,,,0.000123,77976,2.08,0.0000,,,,,2.9864|2.2302|1.9984|1.9308|1.9097|1.9093
12100,198262784,2.1422,,,0.000123,78012,2.09,0.0000,,,,,3.2016|2.4237|2.1871|2.1233|2.1054|2.1090
12110,198426624,2.0556,,,0.000123,78003,2.10,0.0000,,,,,3.1002|2.3420|2.1060|2.0388|2.0189|2.0213
12120,198590464,2.0753,,,0.000122,78021,2.11,0.0000,,,,,3.1233|2.3558|2.1222|2.0570|2.0386|2.0421
12130,198754304,2.0202,,,0.000122,77987,2.11,0.0000,,,,,3.0632|2.3086|2.0722|2.0033|1.9834|1.9857
12140,198918144,2.1697,,,0.000122,78022,2.12,0.0000,,,,,3.1918|2.4420|2.2188|2.1535|2.1341|2.1364
12150,199081984,2.1076,,,0.000122,77973,2.12,0.0000,,,,,3.1368|2.3952|2.1616|2.0926|2.0715|2.0726
12160,199245824,2.0326,,,0.000122,77998,2.13,0.0000,,,,,3.1023|2.3260|2.0842|2.0154|1.9951|1.9974
12170,199409664,2.0486,,,0.000121,77966,2.13,0.0000,,,,,3.1211|2.3430|2.1038|2.0334|2.0110|2.0124
12180,199573504,2.0503,,,0.000121,78032,2.13,0.0000,,,,,3.0778|2.3343|2.1006|2.0336|2.0139|2.0164
12190,199737344,2.0250,,,0.000121,77975,2.14,0.0000,,,,,3.0567|2.3067|2.0717|2.0067|1.9888|1.9920
12200,199901184,2.0845,,,0.000121,77953,2.14,0.0000,,,,,3.1207|2.3659|2.1311|2.0662|2.0483|2.0513
12210,200065024,2.0722,,,0.000121,77918,2.14,0.0000,,,,,3.0952|2.3442|2.1195|2.0549|2.0367|2.0394
12220,200228864,2.0964,,,0.000120,78020,2.14,0.0000,,,,,3.1587|2.3943|2.1497|2.0803|2.0593|2.0606
